"","rating_id","candidate_id","sig_id","rating","rating_name","timespan","rating_text","category_id_1","category_name_1","category_id_2","category_name_2","category_id_3","category_name_3","category_id_4","category_name_4","category_id_5","category_name_5"
"589","7125","28253","1868","14","Conservative on Economic Policy","2013","According to the National Journal's calculations, in 2013, Representative Raul Grijalva voted more conservative on economic policy issues than 14 percent of the Representatives.","17","Conservative","82","Economy and Fiscal",NA,NA,NA,NA,NA,NA
"590","7126","28253","1868","86","Liberal on Foreign Policy","2013","According to the National Journal's calculations, in 2013, Representative Raul Grijalva voted more liberal on foreign policy issues than 86 percent of the Representatives.","32","Foreign Affairs","45","Liberal",NA,NA,NA,NA,NA,NA
"591","7127","28253","1868","14","Conservative on Foreign Policy","2013","According to the National Journal's calculations, in 2013, Representative Raul Grijalva voted more conservative on foreign policy issues than 14 percent of the Representatives.","17","Conservative","32","Foreign Affairs",NA,NA,NA,NA,NA,NA
"592","7128","28253","1868","93","Liberal on Social Policy","2013","According to the National Journal's calculations, in 2013, Representative Raul Grijalva voted more liberal on social policy issues than 93 percent of the Representatives.","45","Liberal",NA,NA,NA,NA,NA,NA,NA,NA
"593","7129","28253","1868","0","Conservative on Social Policy","2013","According to the National Journal's calculations, in 2013, Representative Raul Grijalva voted more conservative on social policy issues than 0 percent of the Representatives.","109","Socially Conservative",NA,NA,NA,NA,NA,NA,NA,NA
"594","7130","28253","1868","11","Conservative (Composite)","2013","According to the National Journal calculations, in 2013 Representative Raul Grijalva voted more conservative than 11 percent of Representatives.","17","Conservative",NA,NA,NA,NA,NA,NA,NA,NA
"595","7131","28253","1868","90","Liberal (Composite)","2013","According to the National Journal's calculations, in 2013, Representative Raul Grijalva voted more liberal than 90 percent of the Representatives.","45","Liberal",NA,NA,NA,NA,NA,NA,NA,NA
"596","7139","28253","1788","0","Positions","2013","Representative Raul Grijalva supported the interests of the National Lumber and Building Material Dealers Association 0 percent in 2013.","11","Business and Consumers",NA,NA,NA,NA,NA,NA,NA,NA
"597","7140","28253","230","75","Positions","2013","Representative Raul Grijalva supported the interests of the National Electrical Contractors Association 75 percent in 2013.","11","Business and Consumers","41","Technology and Communication",NA,NA,NA,NA,NA,NA
"598","7141","28253","1734","16","Positions","2013","Representative Raul Grijalva supported the interests of the The Club for Growth 16 percent in 2013.","86","Fiscally Conservative","111","Taxes",NA,NA,NA,NA,NA,NA
"599","7142","28253","1734","7","Lifetime Positions","2013","Representative Raul Grijalva supported the interests of the The Club for Growth 7 percent in 2013.","86","Fiscally Conservative","111","Taxes",NA,NA,NA,NA,NA,NA
"600","7145","28253","109","80","Positions","2013","Representative Raul Grijalva supported the interests of the Defenders of Wildlife Action Fund 80 percent in 2013.","5","Animals and Wildlife","30","Environment",NA,NA,NA,NA,NA,NA
"601","7146","28253","437","71","Positions","2013","Representative Raul Grijalva supported the interests of the Friends Committee on National Legislation 71 percent in 2013.","13","Civil Liberties and Civil Rights","32","Foreign Affairs","107","Religion",NA,NA,NA,NA
"602","7147","28253","1012","95","Lifetime Positions","2013","Representative Raul Grijalva supported the interests of the League of Conservation Voters 95 percent in 2013.","30","Environment",NA,NA,NA,NA,NA,NA,NA,NA
"603","7154","28253","134","0","Positions","2013","Representative Raul Grijalva supported the interests of the Concerned Women for America 0 percent in 2013.","17","Conservative","107","Religion","109","Socially Conservative","68","Women",NA,NA
"604","7170","28253","1016","100","Positions","2013","Representative Raul Grijalva supported the interests of the NARAL Pro-Choice America 100 percent in 2013.","2","Abortion","75","Reproduction","68","Women",NA,NA,NA,NA
"605","7172","28253","884","100","Positions","2013","Representative Raul Grijalva supported the interests of the American Public Health Association 100 percent in 2013.","38","Health and Health Care",NA,NA,NA,NA,NA,NA,NA,NA
"606","7177","28253","755","23","Positions","2013","Representative Raul Grijalva supported the interests of the United States Chamber of Commerce 23 percent in 2013.","11","Business and Consumers",NA,NA,NA,NA,NA,NA,NA,NA
"607","7179","28253","755","25","Lifetime Positions","2013","Representative Raul Grijalva supported the interests of the United States Chamber of Commerce 25 percent in 2013.","11","Business and Consumers",NA,NA,NA,NA,NA,NA,NA,NA
"608","7223","28253","1481","17","Positions","2013","Representative Raul Grijalva supported the interests of the American Conservative Union (ACU) 17 percent in 2013.","17","Conservative",NA,NA,NA,NA,NA,NA,NA,NA
"609","7224","28253","1481","4","Lifetime Positions","2013","Representative Raul Grijalva supported the interests of the American Conservative Union (ACU) 4 percent in 2013.","17","Conservative",NA,NA,NA,NA,NA,NA,NA,NA
"610","7229","28253","1598","95","Positions","2013","Representative Raul Grijalva supported the interests of the American Federation of Government Employees 95 percent in 2013.","43","Labor Unions",NA,NA,NA,NA,NA,NA,NA,NA
"611","7230","28253","300","0","Positions","2013","Representative Raul Grijalva supported the interests of the Federation for American Immigration Reform 0 percent in 2013.","40","Immigration",NA,NA,NA,NA,NA,NA,NA,NA
"612","7234","28253","80","95","Congressional Positions","2013","Representative Raul Grijalva supported the interests of the Secular Coalition for America 95 percent in 2013.","107","Religion",NA,NA,NA,NA,NA,NA,NA,NA
"613","7235","28253","766","56","Positions","2013","Representative Raul Grijalva supported the interests of the American Library Association 56 percent in 2013.","7","Arts, Entertainment, and History","27","Education",NA,NA,NA,NA,NA,NA
"614","7266","28253","1015","100","Positions","2013","Representative Raul Grijalva supported the interests of the National Education Association 100 percent in 2013.","93","Higher Education","98",NA,NA,NA,NA,NA,NA,NA
"615","7266","28253","1015","100","Positions","2013","Representative Raul Grijalva supported the interests of the National Education Association 100 percent in 2013.","93","Higher Education","K-12 Education",NA,NA,NA,NA,NA,NA,NA
"616","7267","28253","1781","89","Positions","2013","Representative Raul Grijalva supported the interests of the Sargent Shriver National Center on Poverty Law 89 percent in 2013.","83","Entitlements and the Safety Net","67","Unemployed and Low-Income",NA,NA,NA,NA,NA,NA
"617","7276","28253","1226","0","Positions","2013","Representative Raul Grijalva supported the interests of the Gun Owners of America 0 percent in 2013.","37","Guns",NA,NA,NA,NA,NA,NA,NA,NA
"618","7301","28253","13","10","Positions","2013","Representative Raul Grijalva supported the interests of the Council for Citizens Against Government Waste 10 percent in 2013.","90","Government Budget and Spending","36","Government Operations",NA,NA,NA,NA,NA,NA
"619","7307","28253","374","92","Positions","2013","Representative Raul Grijalva supported the interests of the International Brotherhood of Boilermakers 92 percent in 2013.","97","Infrastructure","43","Labor Unions",NA,NA,NA,NA,NA,NA
"620","7316","28253","933","0","Positions","2013","Representative Raul Grijalva supported the interests of the National Federation of Independent Business (NFIB) 0 percent in 2013.","11","Business and Consumers",NA,NA,NA,NA,NA,NA,NA,NA
"621","7322","28253","893","100","Positions","2013","Representative Raul Grijalva supported the interests of the National Association for the Advancement of Colored People (NAACP) 100 percent in 2013.","13","Civil Liberties and Civil Rights",NA,NA,NA,NA,NA,NA,NA,NA
"622","7500","28253","265","100","Positions","2013","Representative Raul Grijalva supported the interests of the Population Connection Action Fund 100 percent in 2013.","31","Family","98",NA,"75","Reproduction",NA,NA,NA,NA
"623","7500","28253","265","100","Positions","2013","Representative Raul Grijalva supported the interests of the Population Connection Action Fund 100 percent in 2013.","31","Family","K-12 Education",NA,"75","Reproduction",NA,NA,NA,NA
"624","7509","28253","2336","66","Positions","2013","Representative Raul Grijalva supported the interests of the Young Women's Christian Association (YWCA) 66 percent in 2013.","107","Religion","68","Women",NA,NA,NA,NA,NA,NA
"625","7542","28253","1509","100","Positions on Arab-American Issues","2013","Representative Raul Grijalva supported the interests of the Arab American Institute 100 percent in 2013.","32","Foreign Affairs","40","Immigration",NA,NA,NA,NA,NA,NA
"626","7621","28253","2403","0","Scorecard for International Religious Freedom","2013","Representative Raul Grijalva supported the interests of the Venn Institute 0 percent in 2013.","13","Civil Liberties and Civil Rights","107","Religion",NA,NA,NA,NA,NA,NA
"627","7655","28253","88","0","Positions","2013","Representative Raul Grijalva supported the interests of the Republican Liberty Caucus 0 percent in 2013.","86","Fiscally Conservative","109","Socially Conservative","111","Taxes",NA,NA,NA,NA
"628","7660","28253","88","75","Personal Liberties Score","2013","Representative Raul Grijalva supported the interests of the Republican Liberty Caucus 75 percent in 2013.","13","Civil Liberties and Civil Rights","86","Fiscally Conservative","109","Socially Conservative","111","Taxes",NA,NA
"629","7661","28253","88","38","Positions","2013","Representative Raul Grijalva supported the interests of the Republican Liberty Caucus 38 percent in 2013.","86","Fiscally Conservative","109","Socially Conservative","111","Taxes",NA,NA,NA,NA
"630","7668","28253","978","100","Positions","2013","Representative Raul Grijalva supported the interests of the Americans for Democratic Action (ADA) 100 percent in 2013.","45","Liberal","110","Socially Liberal",NA,NA,NA,NA,NA,NA
"631","7669","28253","1254","100","Positions","2013","Representative Raul Grijalva supported the interests of the American Federation of State, County & Municipal Employees (AFSCME) 100 percent in 2013.","43","Labor Unions",NA,NA,NA,NA,NA,NA,NA,NA
"632","7670","28253","1254","100","Lifetime Positions","2013","Representative Raul Grijalva supported the interests of the American Federation of State, County & Municipal Employees (AFSCME) 100 percent in 2013.","43","Labor Unions",NA,NA,NA,NA,NA,NA,NA,NA
"633","7675","28253","872","21","Positions","2013","Representative Raul Grijalva supported the interests of the National Taxpayers Union 21 percent in 2013.","86","Fiscally Conservative","90","Government Budget and Spending","111","Taxes",NA,NA,NA,NA
"634","7870","28253","2418","63","Positions","2013","Representative Raul Grijalva supported the interests of the EarthRights International 63 percent in 2013.","13","Civil Liberties and Civil Rights","30","Environment",NA,NA,NA,NA,NA,NA
"635","8575","28253","1161","98","Lifetime Scores","2013","Representative Raul Grijalva supported the interests of the American Federation of Labor and Congress of Industrial Organizations (AFL-CIO) 98 percent in 2013.","43","Labor Unions",NA,NA,NA,NA,NA,NA,NA,NA
"636","8576","28253","1161","100","Positions","2013","Representative Raul Grijalva supported the interests of the American Federation of Labor and Congress of Industrial Organizations (AFL-CIO) 100 percent in 2013.","43","Labor Unions",NA,NA,NA,NA,NA,NA,NA,NA
"637","8607","28253","1985","0","Positions","2013","Representative Raul Grijalva supported the interests of the NumbersUSA 0 percent in 2013.","40","Immigration",NA,NA,NA,NA,NA,NA,NA,NA
"638","8847","28253","674","100","Positions","2013","Representative Raul Grijalva supported the interests of the Humane Society Legislative Fund 100 percent in 2013.","5","Animals and Wildlife",NA,NA,NA,NA,NA,NA,NA,NA
"639","8983","28253","1084","100","Positions","2013","Representative Raul Grijalva supported the interests of the NETWORK, A National Catholic Social Justice Lobby 100 percent in 2013.","107","Religion",NA,NA,NA,NA,NA,NA,NA,NA
"640","9481","28253","1826","91","Positions","2013","Representative Raul Grijalva supported the interests of the Environment America 91 percent in 2013.","30","Environment",NA,NA,NA,NA,NA,NA,NA,NA
